organization_id,organization_name,industry,organization_size,soc_maturity,region,created_at
ORG11201,Secure Systems 11201,Telecommunications,Small,Intermediate,South India,2024-06-07
ORG11202,Secure Systems 11202,Retail,Small,Intermediate,East India,2025-03-16
ORG11203,Secure Systems 11203,Telecommunications,Large,Basic,South India,2025-04-25
ORG11204,Secure Systems 11204,Healthcare,Medium,Advanced,West India,2024-05-28
ORG11205,Secure Systems 11205,Healthcare,Enterprise,Basic,Central India,2024-05-14
ORG11206,Secure Systems 11206,Finance,Medium,Intermediate,East India,2024-04-04
ORG11207,Secure Systems 11207,Healthcare,Enterprise,Intermediate,North India,2024-07-27
ORG11208,Secure Systems 11208,Technology,Large,Advanced,South India,2024-02-02
ORG11209,Secure Systems 11209,Manufacturing,Small,Advanced,South India,2026-01-16
ORG11210,Secure Systems 11210,Technology,Enterprise,Basic,North India,2024-08-28
ORG11211,Secure Systems 11211,Manufacturing,Medium,Advanced,West India,2024-11-01
ORG11212,Secure Systems 11212,Retail,Large,Advanced,East India,2024-03-30
ORG11213,Secure Systems 11213,Retail,Large,Basic,North India,2026-01-19
ORG11214,Secure Systems 11214,Education,Small,Advanced,North India,2025-12-14
ORG11215,Secure Systems 11215,Retail,Medium,Intermediate,West India,2025-01-24
ORG11216,Secure Systems 11216,Healthcare,Large,Intermediate,South India,2025-04-01
ORG11217,Secure Systems 11217,Technology,Large,Intermediate,North India,2024-09-05
ORG11218,Secure Systems 11218,Government,Medium,Advanced,South India,2025-05-11
ORG11219,Secure Systems 11219,Government,Medium,Advanced,Central India,2024-02-03
ORG11220,Secure Systems 11220,Telecommunications,Large,Advanced,North India,2026-01-13
ORG11221,Secure Systems 11221,Telecommunications,Large,Intermediate,North India,2024-06-26
ORG11222,Secure Systems 11222,Government,Small,Advanced,Central India,2025-11-21
ORG11223,Secure Systems 11223,Government,Medium,Intermediate,West India,2024-03-28
ORG11224,Secure Systems 11224,Retail,Small,Intermediate,West India,2025-09-03
ORG11225,Secure Systems 11225,Government,Large,Basic,South India,2024-09-11
ORG11226,Secure Systems 11226,Government,Small,Basic,East India,2024-08-10
ORG11227,Secure Systems 11227,Telecommunications,Enterprise,Basic,East India,2025-04-22
ORG11228,Secure Systems 11228,Government,Small,Intermediate,West India,2024-04-12
ORG11229,Secure Systems 11229,Retail,Enterprise,Advanced,North India,2024-09-03
ORG11230,Secure Systems 11230,Retail,Enterprise,Intermediate,North India,2025-05-10
ORG11231,Secure Systems 11231,Education,Large,Intermediate,North India,2024-05-10
ORG11232,Secure Systems 11232,Manufacturing,Medium,Basic,South India,2025-03-03
ORG11233,Secure Systems 11233,Education,Large,Basic,East India,2024-04-20
ORG11234,Secure Systems 11234,Education,Medium,Advanced,East India,2025-09-28
ORG11235,Secure Systems 11235,Technology,Small,Intermediate,North India,2025-04-02
ORG11236,Secure Systems 11236,Government,Medium,Advanced,South India,2025-07-21
ORG11237,Secure Systems 11237,Healthcare,Enterprise,Intermediate,Central India,2024-03-07
ORG11238,Secure Systems 11238,Education,Large,Advanced,Central India,2025-10-09
ORG11239,Secure Systems 11239,Telecommunications,Enterprise,Intermediate,North India,2025-01-29
ORG11240,Secure Systems 11240,Healthcare,Medium,Advanced,West India,2026-03-08
ORG11241,Secure Systems 11241,Retail,Small,Intermediate,West India,2024-12-18
ORG11242,Secure Systems 11242,Finance,Large,Intermediate,North India,2024-11-30
ORG11243,Secure Systems 11243,Healthcare,Large,Advanced,South India,2025-03-20
ORG11244,Secure Systems 11244,Telecommunications,Small,Basic,Central India,2025-07-08
ORG11245,Secure Systems 11245,Education,Medium,Intermediate,East India,2026-06-12
ORG11246,Secure Systems 11246,Telecommunications,Large,Intermediate,East India,2024-12-10
ORG11247,Secure Systems 11247,Finance,Large,Basic,West India,2026-04-18
ORG11248,Secure Systems 11248,Manufacturing,Small,Advanced,West India,2024-05-12
ORG11249,Secure Systems 11249,Retail,Enterprise,Advanced,North India,2025-02-05
ORG11250,Secure Systems 11250,Manufacturing,Large,Basic,Central India,2024-08-11
ORG11251,Secure Systems 11251,Technology,Medium,Basic,South India,2026-02-12
ORG11252,Secure Systems 11252,Government,Enterprise,Advanced,South India,2024-06-01
ORG11253,Secure Systems 11253,Telecommunications,Medium,Intermediate,Central India,2026-04-22
ORG11254,Secure Systems 11254,Manufacturing,Small,Advanced,East India,2025-12-17
ORG11255,Secure Systems 11255,Education,Enterprise,Basic,Central India,2026-03-04
ORG11256,Secure Systems 11256,Government,Medium,Basic,West India,2025-01-05
ORG11257,Secure Systems 11257,Telecommunications,Medium,Intermediate,East India,2025-12-30
ORG11258,Secure Systems 11258,Government,Enterprise,Basic,Central India,2024-07-19
ORG11259,Secure Systems 11259,Healthcare,Small,Intermediate,North India,2025-05-24
ORG11260,Secure Systems 11260,Government,Large,Basic,West India,2026-04-07
ORG11261,Secure Systems 11261,Manufacturing,Large,Basic,Central India,2025-09-03
ORG11262,Secure Systems 11262,Manufacturing,Small,Intermediate,Central India,2024-10-02
ORG11263,Secure Systems 11263,Manufacturing,Medium,Advanced,West India,2025-06-17
ORG11264,Secure Systems 11264,Government,Medium,Basic,Central India,2025-07-05
ORG11265,Secure Systems 11265,Education,Medium,Advanced,West India,2025-08-10
ORG11266,Secure Systems 11266,Telecommunications,Small,Intermediate,Central India,2024-11-29
ORG11267,Secure Systems 11267,Telecommunications,Medium,Basic,West India,2024-07-28
ORG11268,Secure Systems 11268,Healthcare,Large,Basic,North India,2025-08-02
ORG11269,Secure Systems 11269,Telecommunications,Large,Advanced,North India,2024-12-30
ORG11270,Secure Systems 11270,Government,Enterprise,Intermediate,South India,2025-08-16
ORG11271,Secure Systems 11271,Technology,Large,Intermediate,West India,2024-11-14
ORG11272,Secure Systems 11272,Telecommunications,Small,Intermediate,South India,2024-02-03
ORG11273,Secure Systems 11273,Education,Enterprise,Basic,South India,2026-02-01
ORG11274,Secure Systems 11274,Telecommunications,Enterprise,Intermediate,East India,2025-01-12
ORG11275,Secure Systems 11275,Retail,Small,Intermediate,East India,2026-04-13
ORG11276,Secure Systems 11276,Education,Large,Basic,North India,2025-08-07
ORG11277,Secure Systems 11277,Finance,Enterprise,Advanced,West India,2025-08-19
ORG11278,Secure Systems 11278,Healthcare,Large,Basic,East India,2026-02-23
ORG11279,Secure Systems 11279,Retail,Large,Intermediate,North India,2024-06-22
ORG11280,Secure Systems 11280,Finance,Large,Basic,North India,2025-01-06
ORG11281,Secure Systems 11281,Finance,Medium,Advanced,South India,2025-05-26
ORG11282,Secure Systems 11282,Finance,Medium,Intermediate,North India,2024-05-22
ORG11283,Secure Systems 11283,Retail,Small,Basic,South India,2026-02-14
ORG11284,Secure Systems 11284,Manufacturing,Small,Basic,North India,2025-08-22
ORG11285,Secure Systems 11285,Education,Large,Advanced,East India,2024-11-07
ORG11286,Secure Systems 11286,Finance,Large,Intermediate,West India,2024-06-29
ORG11287,Secure Systems 11287,Retail,Enterprise,Advanced,South India,2024-05-09
ORG11288,Secure Systems 11288,Finance,Large,Advanced,East India,2025-12-11
ORG11289,Secure Systems 11289,Education,Large,Intermediate,East India,2024-12-19
ORG11290,Secure Systems 11290,Telecommunications,Large,Basic,East India,2025-07-11
ORG11291,Secure Systems 11291,Retail,Medium,Basic,Central India,2024-08-25
ORG11292,Secure Systems 11292,Telecommunications,Enterprise,Intermediate,North India,2025-07-11
ORG11293,Secure Systems 11293,Finance,Medium,Advanced,West India,2025-08-07
ORG11294,Secure Systems 11294,Retail,Small,Advanced,South India,2025-07-28
ORG11295,Secure Systems 11295,Healthcare,Medium,Basic,North India,2024-10-28
ORG11296,Secure Systems 11296,Finance,Enterprise,Advanced,West India,2025-03-08
ORG11297,Secure Systems 11297,Telecommunications,Small,Basic,West India,2025-11-08
ORG11298,Secure Systems 11298,Retail,Large,Basic,East India,2025-10-16
ORG11299,Secure Systems 11299,Education,Medium,Basic,West India,2025-11-30
ORG11300,Secure Systems 11300,Retail,Small,Advanced,East India,2026-01-05
ORG11301,Secure Systems 11301,Technology,Small,Advanced,Central India,2024-04-23
ORG11302,Secure Systems 11302,Healthcare,Enterprise,Advanced,North India,2024-06-12
ORG11303,Secure Systems 11303,Retail,Medium,Basic,North India,2025-03-20
ORG11304,Secure Systems 11304,Government,Enterprise,Advanced,Central India,2025-06-24
ORG11305,Secure Systems 11305,Healthcare,Small,Advanced,North India,2024-04-26
ORG11306,Secure Systems 11306,Retail,Medium,Intermediate,Central India,2024-06-06
ORG11307,Secure Systems 11307,Education,Small,Advanced,South India,2025-11-27
ORG11308,Secure Systems 11308,Manufacturing,Enterprise,Advanced,West India,2026-03-27
ORG11309,Secure Systems 11309,Manufacturing,Enterprise,Intermediate,West India,2024-09-02
ORG11310,Secure Systems 11310,Healthcare,Small,Advanced,South India,2025-11-06
ORG11311,Secure Systems 11311,Telecommunications,Enterprise,Advanced,South India,2024-12-23
ORG11312,Secure Systems 11312,Government,Medium,Advanced,Central India,2025-06-19
ORG11313,Secure Systems 11313,Government,Medium,Intermediate,North India,2025-12-19
ORG11314,Secure Systems 11314,Technology,Medium,Advanced,West India,2025-11-10
ORG11315,Secure Systems 11315,Technology,Small,Basic,North India,2025-09-29
ORG11316,Secure Systems 11316,Manufacturing,Small,Intermediate,West India,2025-05-01
ORG11317,Secure Systems 11317,Finance,Small,Advanced,South India,2024-01-11
ORG11318,Secure Systems 11318,Manufacturing,Enterprise,Basic,Central India,2025-09-29
ORG11319,Secure Systems 11319,Retail,Large,Basic,Central India,2025-01-20
ORG11320,Secure Systems 11320,Healthcare,Small,Intermediate,East India,2025-10-16
ORG11321,Secure Systems 11321,Retail,Medium,Advanced,South India,2024-08-19
ORG11322,Secure Systems 11322,Government,Large,Basic,West India,2025-03-31
ORG11323,Secure Systems 11323,Finance,Medium,Advanced,West India,2025-07-07
ORG11324,Secure Systems 11324,Government,Enterprise,Advanced,Central India,2025-08-13
ORG11325,Secure Systems 11325,Technology,Medium,Advanced,West India,2025-08-11
ORG11326,Secure Systems 11326,Manufacturing,Large,Advanced,South India,2025-07-14
ORG11327,Secure Systems 11327,Healthcare,Small,Advanced,North India,2024-01-28
ORG11328,Secure Systems 11328,Manufacturing,Large,Intermediate,West India,2025-10-11
ORG11329,Secure Systems 11329,Telecommunications,Enterprise,Advanced,South India,2025-07-17
ORG11330,Secure Systems 11330,Education,Large,Basic,West India,2024-01-05
ORG11331,Secure Systems 11331,Education,Small,Basic,South India,2024-04-17
ORG11332,Secure Systems 11332,Healthcare,Enterprise,Intermediate,West India,2024-06-23
ORG11333,Secure Systems 11333,Finance,Medium,Intermediate,West India,2025-09-22
ORG11334,Secure Systems 11334,Retail,Small,Basic,South India,2026-02-05
ORG11335,Secure Systems 11335,Finance,Large,Basic,North India,2024-06-29
ORG11336,Secure Systems 11336,Education,Medium,Advanced,North India,2024-08-23
ORG11337,Secure Systems 11337,Technology,Enterprise,Basic,Central India,2024-02-26
ORG11338,Secure Systems 11338,Education,Large,Intermediate,North India,2024-12-15
ORG11339,Secure Systems 11339,Government,Medium,Intermediate,North India,2024-06-08
ORG11340,Secure Systems 11340,Finance,Enterprise,Advanced,East India,2025-10-21
ORG11341,Secure Systems 11341,Retail,Medium,Advanced,North India,2026-02-27
ORG11342,Secure Systems 11342,Technology,Medium,Intermediate,North India,2026-03-26
ORG11343,Secure Systems 11343,Government,Enterprise,Intermediate,Central India,2025-04-23
ORG11344,Secure Systems 11344,Technology,Small,Basic,East India,2025-09-29
ORG11345,Secure Systems 11345,Government,Medium,Basic,South India,2024-10-19
ORG11346,Secure Systems 11346,Telecommunications,Large,Advanced,West India,2024-08-07
ORG11347,Secure Systems 11347,Technology,Large,Intermediate,West India,2025-07-29
ORG11348,Secure Systems 11348,Technology,Small,Advanced,South India,2025-02-11
ORG11349,Secure Systems 11349,Manufacturing,Small,Advanced,Central India,2025-09-04
ORG11350,Secure Systems 11350,Telecommunications,Small,Intermediate,East India,2024-11-07
ORG11351,Secure Systems 11351,Retail,Enterprise,Intermediate,South India,2025-01-08
ORG11352,Secure Systems 11352,Education,Medium,Intermediate,East India,2026-02-12
ORG11353,Secure Systems 11353,Manufacturing,Enterprise,Intermediate,East India,2024-10-26
ORG11354,Secure Systems 11354,Government,Large,Advanced,West India,2025-03-23
ORG11355,Secure Systems 11355,Education,Enterprise,Advanced,North India,2025-11-24
ORG11356,Secure Systems 11356,Healthcare,Enterprise,Intermediate,North India,2024-11-25
ORG11357,Secure Systems 11357,Education,Enterprise,Intermediate,West India,2025-02-09
ORG11358,Secure Systems 11358,Healthcare,Large,Advanced,North India,2024-03-09
ORG11359,Secure Systems 11359,Technology,Large,Intermediate,Central India,2024-11-16
ORG11360,Secure Systems 11360,Finance,Large,Basic,East India,2025-04-12
ORG11361,Secure Systems 11361,Government,Enterprise,Advanced,West India,2024-09-25
ORG11362,Secure Systems 11362,Finance,Large,Advanced,East India,2024-02-17
ORG11363,Secure Systems 11363,Finance,Enterprise,Basic,Central India,2025-02-21
ORG11364,Secure Systems 11364,Technology,Large,Basic,West India,2025-12-22
ORG11365,Secure Systems 11365,Government,Medium,Intermediate,West India,2024-04-14
ORG11366,Secure Systems 11366,Technology,Small,Advanced,Central India,2024-01-01
ORG11367,Secure Systems 11367,Technology,Large,Basic,North India,2024-06-10
ORG11368,Secure Systems 11368,Retail,Small,Basic,Central India,2024-07-07
ORG11369,Secure Systems 11369,Telecommunications,Large,Advanced,East India,2026-04-16
ORG11370,Secure Systems 11370,Technology,Enterprise,Intermediate,South India,2026-06-18
ORG11371,Secure Systems 11371,Healthcare,Large,Advanced,East India,2024-11-27
ORG11372,Secure Systems 11372,Education,Small,Intermediate,North India,2024-09-26
ORG11373,Secure Systems 11373,Manufacturing,Large,Intermediate,Central India,2024-05-14
ORG11374,Secure Systems 11374,Retail,Large,Basic,South India,2025-09-04
ORG11375,Secure Systems 11375,Telecommunications,Small,Intermediate,Central India,2024-12-05
ORG11376,Secure Systems 11376,Retail,Large,Advanced,Central India,2024-12-21
ORG11377,Secure Systems 11377,Manufacturing,Medium,Basic,Central India,2025-12-30
ORG11378,Secure Systems 11378,Education,Large,Basic,South India,2026-01-02
ORG11379,Secure Systems 11379,Finance,Small,Advanced,North India,2024-01-08
ORG11380,Secure Systems 11380,Telecommunications,Enterprise,Basic,North India,2025-05-23
ORG11381,Secure Systems 11381,Healthcare,Large,Advanced,East India,2024-05-05
ORG11382,Secure Systems 11382,Retail,Enterprise,Basic,Central India,2024-09-01
ORG11383,Secure Systems 11383,Healthcare,Small,Intermediate,North India,2025-07-09
ORG11384,Secure Systems 11384,Manufacturing,Enterprise,Advanced,North India,2024-10-15
ORG11385,Secure Systems 11385,Education,Large,Basic,North India,2025-09-25
ORG11386,Secure Systems 11386,Manufacturing,Enterprise,Intermediate,Central India,2026-05-17
ORG11387,Secure Systems 11387,Telecommunications,Large,Intermediate,Central India,2024-07-31
ORG11388,Secure Systems 11388,Telecommunications,Medium,Basic,North India,2026-01-23
ORG11389,Secure Systems 11389,Telecommunications,Medium,Basic,Central India,2026-01-03
ORG11390,Secure Systems 11390,Healthcare,Medium,Advanced,East India,2024-10-28
ORG11391,Secure Systems 11391,Telecommunications,Small,Intermediate,Central India,2024-11-24
ORG11392,Secure Systems 11392,Technology,Large,Intermediate,North India,2025-03-29
ORG11393,Secure Systems 11393,Manufacturing,Large,Basic,West India,2025-12-24
ORG11394,Secure Systems 11394,Finance,Medium,Intermediate,West India,2024-05-03
ORG11395,Secure Systems 11395,Education,Enterprise,Basic,East India,2026-05-04
ORG11396,Secure Systems 11396,Government,Small,Advanced,East India,2026-04-28
ORG11397,Secure Systems 11397,Government,Large,Basic,South India,2024-04-04
ORG11398,Secure Systems 11398,Manufacturing,Small,Basic,Central India,2026-02-17
ORG11399,Secure Systems 11399,Retail,Enterprise,Advanced,West India,2024-09-25
ORG11400,Secure Systems 11400,Manufacturing,Large,Advanced,South India,2026-03-06
ORG11401,Secure Systems 11401,Education,Small,Advanced,East India,2025-05-11
ORG11402,Secure Systems 11402,Technology,Medium,Intermediate,Central India,2025-08-20
ORG11403,Secure Systems 11403,Healthcare,Large,Intermediate,Central India,2026-05-08
ORG11404,Secure Systems 11404,Telecommunications,Small,Intermediate,North India,2025-11-19
ORG11405,Secure Systems 11405,Technology,Enterprise,Intermediate,North India,2026-05-21
ORG11406,Secure Systems 11406,Finance,Medium,Advanced,South India,2024-01-20
