activity_id,asset_id,timestamp,event_count,log_sources_active,network_events,authentication_events,status
ACT12726,AST23418,2026-09-03 01:00:00,1099,6,244,169,Normal
ACT12727,AST00147,2026-08-20 09:00:00,306,2,103,48,Normal
ACT12728,AST16002,2026-08-11 15:00:00,554,5,115,57,Normal
ACT12729,AST08741,2026-08-08 08:00:00,699,3,107,32,Normal
ACT12730,AST18226,2026-08-14 22:00:00,606,6,108,26,Normal
ACT12731,AST18773,2026-08-02 04:00:00,483,4,159,64,Normal
ACT12732,AST00005,2026-08-04 06:00:00,437,4,91,15,Normal
ACT12733,AST24211,2026-08-08 01:00:00,729,2,155,32,Normal
ACT12734,AST12317,2026-08-08 08:00:00,544,3,197,54,Normal
ACT12735,AST08604,2026-08-10 04:00:00,481,3,129,40,Normal
ACT12736,AST22537,2026-09-08 10:00:00,349,4,155,54,Normal
ACT12737,AST07008,2026-08-22 20:00:00,1070,7,413,147,Normal
ACT12738,AST10446,2026-08-25 21:00:00,1055,3,227,132,Normal
ACT12739,AST08337,2026-08-16 15:00:00,894,5,153,144,Normal
ACT12740,AST22259,2026-09-04 02:00:00,600,3,155,47,Normal
ACT12741,AST22969,2026-08-20 14:00:00,755,8,152,123,Normal
ACT12742,AST11011,2026-08-14 17:00:00,1048,4,382,139,Normal
ACT12743,AST23762,2026-09-02 05:00:00,1614,4,630,197,Normal
ACT12744,AST03745,2026-08-28 03:00:00,588,7,146,28,Normal
ACT12745,AST19754,2026-08-23 04:00:00,540,7,97,54,Normal
ACT12746,AST13098,2026-08-30 09:00:00,488,5,148,85,Normal
ACT12747,AST20948,2026-08-27 22:00:00,1425,3,221,224,Normal
ACT12748,AST05540,2026-08-29 08:00:00,378,7,74,46,Normal
ACT12749,AST12068,2026-08-15 04:00:00,751,8,141,114,Normal
ACT12750,AST17702,2026-08-03 21:00:00,359,8,158,64,Normal
ACT12751,AST00227,2026-08-17 15:00:00,1079,7,306,177,Normal
ACT12752,AST16883,2026-08-09 18:00:00,1103,7,178,50,Normal
ACT12753,AST07705,2026-08-05 09:00:00,977,8,229,147,Normal
ACT12754,AST10544,2026-08-27 17:00:00,1293,3,433,184,Normal
ACT12755,AST19469,2026-08-07 04:00:00,433,8,112,27,Normal
ACT12756,AST16984,2026-08-13 16:00:00,597,2,240,46,Normal
ACT12757,AST19492,2026-08-11 20:00:00,517,7,213,71,Normal
ACT12758,AST18320,2026-08-11 11:00:00,720,5,310,84,Normal
ACT12759,AST21178,2026-08-28 06:00:00,1048,5,393,159,Normal
ACT12760,AST00391,2026-09-06 10:00:00,1126,8,372,74,Normal
ACT12761,AST04491,2026-08-31 03:00:00,400,8,119,14,Normal
ACT12762,AST16311,2026-08-11 19:00:00,1227,5,533,168,Normal
ACT12763,AST10336,2026-09-03 18:00:00,850,3,322,45,Normal
ACT12764,AST11659,2026-08-24 02:00:00,556,7,120,53,Normal
ACT12765,AST10240,2026-08-23 21:00:00,368,8,58,52,Normal
ACT12766,AST13253,2026-09-07 06:00:00,1249,2,498,202,Normal
ACT12767,AST20283,2026-08-17 16:00:00,386,5,148,31,Normal
ACT12768,AST09251,2026-08-30 03:00:00,1066,6,235,135,Normal
ACT12769,AST09405,2026-08-07 07:00:00,802,2,201,119,Normal
ACT12770,AST22091,2026-08-29 18:00:00,1147,8,214,171,Normal
ACT12771,AST16813,2026-08-24 20:00:00,1210,2,210,53,Normal
ACT12772,AST08081,2026-08-30 13:00:00,684,8,118,59,Normal
ACT12773,AST05487,2026-08-03 18:00:00,1801,2,741,136,Normal
ACT12774,AST02483,2026-08-02 14:00:00,1186,2,209,88,Normal
ACT12775,AST11463,2026-09-03 01:00:00,356,3,65,21,Normal
ACT12776,AST09328,2026-08-25 02:00:00,414,5,172,61,Normal
ACT12777,AST17575,2026-08-07 22:00:00,317,3,112,34,Normal
ACT12778,AST15710,2026-09-08 20:00:00,750,4,274,81,Normal
ACT12779,AST11019,2026-08-08 15:00:00,739,6,187,31,Normal
ACT12780,AST07023,2026-08-10 05:00:00,883,8,274,46,Normal
ACT12781,AST21597,2026-08-06 01:00:00,444,3,112,20,Normal
ACT12782,AST22560,2026-08-11 01:00:00,421,6,152,45,Normal
ACT12783,AST19689,2026-08-31 18:00:00,1379,4,425,78,Normal
ACT12784,AST07111,2026-09-02 09:00:00,704,4,213,25,Normal
ACT12785,AST20193,2026-08-06 07:00:00,462,7,205,62,Normal
ACT12786,AST20573,2026-08-16 05:00:00,340,3,86,51,Normal
ACT12787,AST04140,2026-08-09 06:00:00,616,3,113,28,Normal
ACT12788,AST21116,2026-08-05 09:00:00,669,4,227,112,Normal
ACT12789,AST16362,2026-08-26 17:00:00,448,6,197,37,Normal
ACT12790,AST08228,2026-08-10 09:00:00,763,7,212,107,Normal
ACT12791,AST19253,2026-09-05 08:00:00,297,5,131,26,Normal
ACT12792,AST09089,2026-08-24 04:00:00,441,8,197,21,Normal
ACT12793,AST12113,2026-08-06 14:00:00,521,2,226,68,Normal
ACT12794,AST19258,2026-08-11 19:00:00,411,6,76,50,Normal
ACT12795,AST06950,2026-08-04 22:00:00,1233,7,435,157,Normal
ACT12796,AST10590,2026-09-07 23:00:00,815,4,232,103,Normal
ACT12797,AST12239,2026-08-28 09:00:00,1772,8,346,74,Normal
ACT12798,AST17561,2026-08-17 01:00:00,436,6,91,42,Normal
ACT12799,AST21179,2026-08-23 11:00:00,334,6,124,13,Normal
ACT12800,AST02539,2026-08-04 16:00:00,898,4,337,152,Normal
ACT12801,AST21180,2026-08-22 15:00:00,250,3,64,18,Normal
ACT12802,AST13537,2026-08-27 14:00:00,0,0,0,0,Silent
ACT12803,AST10300,2026-08-09 15:00:00,434,5,128,37,Normal
ACT12804,AST07727,2026-08-09 15:00:00,932,7,238,76,Normal
ACT12805,AST10021,2026-08-22 12:00:00,739,3,162,110,Normal
ACT12806,AST08514,2026-08-24 09:00:00,889,2,207,54,Normal
ACT12807,AST23094,2026-08-23 23:00:00,676,4,112,72,Normal
ACT12808,AST13426,2026-08-06 11:00:00,816,2,323,112,Normal
ACT12809,AST02108,2026-09-05 01:00:00,694,8,308,40,Normal
ACT12810,AST23031,2026-08-22 19:00:00,1164,8,294,81,Normal
ACT12811,AST18480,2026-09-09 02:00:00,755,4,239,106,Normal
ACT12812,AST20046,2026-08-01 23:00:00,920,5,387,151,Normal
ACT12813,AST13895,2026-08-26 14:00:00,676,8,244,63,Normal
ACT12814,AST15734,2026-09-06 00:00:00,562,3,216,51,Normal
ACT12815,AST13820,2026-08-27 08:00:00,627,6,280,79,Normal
ACT12816,AST07813,2026-08-19 00:00:00,516,4,224,86,Normal
ACT12817,AST04472,2026-09-04 21:00:00,1334,7,429,95,Normal
ACT12818,AST10052,2026-08-06 17:00:00,512,4,148,60,Normal
ACT12819,AST20040,2026-08-03 21:00:00,1066,6,318,60,Normal
ACT12820,AST01257,2026-08-28 00:00:00,534,7,199,79,Normal
ACT12821,AST04062,2026-08-29 21:00:00,519,6,213,88,Normal
ACT12822,AST23914,2026-08-20 07:00:00,690,6,220,25,Normal
ACT12823,AST13654,2026-08-14 11:00:00,1127,8,314,115,Normal
ACT12824,AST14133,2026-08-15 19:00:00,550,5,236,87,Normal
ACT12825,AST19129,2026-09-02 01:00:00,544,2,207,32,Normal
ACT12826,AST00013,2026-09-02 23:00:00,646,4,240,52,Normal
ACT12827,AST22246,2026-08-07 22:00:00,495,6,100,59,Normal
ACT12828,AST00707,2026-08-27 00:00:00,1337,5,310,52,Normal
ACT12829,AST12581,2026-09-03 00:00:00,738,6,202,47,Normal
ACT12830,AST05312,2026-08-24 20:00:00,780,3,296,24,Normal
ACT12831,AST08234,2026-08-30 05:00:00,891,4,352,103,Normal
ACT12832,AST09507,2026-08-29 23:00:00,709,3,310,84,Normal
ACT12833,AST07476,2026-08-24 10:00:00,518,7,103,51,Normal
ACT12834,AST20685,2026-08-04 07:00:00,770,4,223,52,Normal
ACT12835,AST12318,2026-08-05 09:00:00,1115,6,209,177,Normal
ACT12836,AST14213,2026-08-20 04:00:00,494,3,123,49,Normal
ACT12837,AST05924,2026-08-08 11:00:00,797,2,197,143,Normal
ACT12838,AST03273,2026-08-24 13:00:00,527,7,128,73,Normal
ACT12839,AST21748,2026-08-29 18:00:00,884,8,322,97,Normal
ACT12840,AST02971,2026-08-03 05:00:00,512,3,131,50,Normal
ACT12841,AST02338,2026-08-14 06:00:00,388,2,101,52,Normal
ACT12842,AST19004,2026-08-18 04:00:00,835,6,127,73,Normal
ACT12843,AST00583,2026-08-11 04:00:00,435,5,128,60,Normal
ACT12844,AST14021,2026-08-27 07:00:00,699,4,219,101,Normal
ACT12845,AST09140,2026-08-08 21:00:00,770,7,214,123,Normal
ACT12846,AST03250,2026-08-18 19:00:00,923,3,224,84,Normal
ACT12847,AST13298,2026-08-26 13:00:00,659,4,157,48,Normal
ACT12848,AST22654,2026-08-08 10:00:00,551,3,101,44,Normal
ACT12849,AST22694,2026-08-17 13:00:00,1779,5,422,287,Normal
ACT12850,AST07592,2026-08-24 23:00:00,190,8,65,21,Normal
ACT12851,AST04573,2026-08-11 06:00:00,551,7,106,53,Normal
ACT12852,AST09559,2026-08-09 14:00:00,690,8,244,56,Normal
ACT12853,AST12540,2026-08-05 12:00:00,386,3,80,18,Normal
ACT12854,AST04115,2026-08-15 09:00:00,1042,3,196,82,Normal
ACT12855,AST16154,2026-08-20 07:00:00,1454,5,599,193,Normal
ACT12856,AST18841,2026-08-07 08:00:00,341,6,54,29,Normal
ACT12857,AST15439,2026-08-17 10:00:00,1405,3,322,145,Normal
ACT12858,AST19307,2026-08-27 16:00:00,1375,6,584,65,Normal
ACT12859,AST14109,2026-08-05 22:00:00,383,5,133,62,Normal
ACT12860,AST21439,2026-08-09 07:00:00,884,5,284,49,Normal
ACT12861,AST17065,2026-08-21 16:00:00,1603,5,674,273,Normal
ACT12862,AST08266,2026-09-06 18:00:00,777,3,267,133,Normal
ACT12863,AST19126,2026-08-06 09:00:00,1625,2,642,284,Normal
ACT12864,AST04524,2026-08-03 08:00:00,547,7,214,63,Normal
ACT12865,AST23952,2026-08-17 03:00:00,1119,7,370,158,Normal
ACT12866,AST20466,2026-08-26 09:00:00,576,6,251,52,Normal
ACT12867,AST04111,2026-08-17 20:00:00,1659,3,342,132,Normal
ACT12868,AST08745,2026-08-17 15:00:00,601,4,220,65,Normal
ACT12869,AST09405,2026-08-08 03:00:00,1096,4,359,80,Normal
ACT12870,AST18949,2026-08-03 00:00:00,482,2,186,69,Normal
ACT12871,AST09497,2026-08-24 01:00:00,936,8,195,107,Normal
ACT12872,AST09587,2026-08-20 02:00:00,336,5,114,29,Normal
ACT12873,AST23270,2026-08-14 04:00:00,714,7,137,33,Normal
ACT12874,AST14299,2026-08-18 05:00:00,1415,6,467,58,Normal
ACT12875,AST12959,2026-08-21 22:00:00,561,3,219,22,Normal
ACT12876,AST23041,2026-09-08 19:00:00,481,6,131,68,Normal
ACT12877,AST17956,2026-08-20 18:00:00,359,8,87,29,Normal
ACT12878,AST19219,2026-08-18 15:00:00,1410,3,571,153,Normal
ACT12879,AST24718,2026-09-07 08:00:00,439,7,135,36,Normal
ACT12880,AST21406,2026-08-17 11:00:00,681,8,279,25,Normal
ACT12881,AST24469,2026-08-31 01:00:00,614,6,270,86,Normal
ACT12882,AST05099,2026-08-19 03:00:00,723,7,183,91,Normal
ACT12883,AST06494,2026-08-26 02:00:00,1074,4,192,158,Normal
ACT12884,AST12649,2026-08-13 05:00:00,493,7,220,61,Normal
ACT12885,AST04630,2026-08-04 16:00:00,495,7,185,29,Normal
ACT12886,AST08083,2026-08-21 05:00:00,815,2,265,50,Normal
ACT12887,AST16319,2026-08-18 19:00:00,656,7,182,91,Normal
ACT12888,AST02604,2026-08-19 12:00:00,943,5,415,92,Normal
ACT12889,AST11574,2026-08-02 08:00:00,704,7,167,26,Normal
ACT12890,AST01519,2026-08-17 10:00:00,708,4,218,56,Normal
ACT12891,AST16687,2026-08-03 22:00:00,767,3,218,103,Normal
ACT12892,AST03174,2026-08-16 22:00:00,453,2,90,51,Normal
ACT12893,AST18754,2026-08-09 15:00:00,822,5,135,36,Normal
ACT12894,AST13692,2026-08-03 20:00:00,223,6,57,9,Normal
ACT12895,AST09511,2026-08-08 04:00:00,897,3,179,31,Normal
ACT12896,AST09660,2026-08-06 02:00:00,715,8,155,116,Normal
ACT12897,AST20445,2026-08-23 07:00:00,903,7,364,37,Normal
ACT12898,AST15218,2026-08-15 20:00:00,856,6,330,132,Normal
ACT12899,AST18745,2026-08-23 20:00:00,1402,2,630,217,Normal
ACT12900,AST24596,2026-08-01 01:00:00,880,4,347,84,Normal
ACT12901,AST11138,2026-08-14 17:00:00,587,3,258,102,Normal
ACT12902,AST22936,2026-09-04 20:00:00,469,8,202,48,Normal
ACT12903,AST07432,2026-09-02 13:00:00,1276,6,286,162,Normal
ACT12904,AST17704,2026-08-07 06:00:00,591,5,214,103,Normal
ACT12905,AST12580,2026-09-03 06:00:00,382,5,167,39,Normal
ACT12906,AST14610,2026-08-17 22:00:00,860,7,170,58,Normal
ACT12907,AST24999,2026-09-06 14:00:00,841,7,225,57,Normal
ACT12908,AST05509,2026-09-07 16:00:00,769,5,204,87,Normal
ACT12909,AST21405,2026-08-11 10:00:00,1227,7,449,82,Normal
ACT12910,AST16170,2026-08-02 08:00:00,454,5,138,71,Normal
ACT12911,AST14463,2026-09-09 11:00:00,907,8,355,154,Normal
ACT12912,AST01755,2026-08-27 07:00:00,616,6,230,43,Normal
ACT12913,AST12711,2026-09-01 20:00:00,521,4,87,81,Normal
ACT12914,AST08942,2026-09-02 12:00:00,621,4,209,60,Normal
ACT12915,AST20037,2026-08-22 03:00:00,706,7,297,49,Normal
ACT12916,AST16197,2026-08-04 19:00:00,451,6,115,24,Normal
ACT12917,AST08151,2026-08-15 07:00:00,415,6,142,65,Normal
ACT12918,AST07121,2026-08-19 14:00:00,794,2,275,121,Normal
ACT12919,AST08780,2026-08-10 04:00:00,528,8,158,34,Normal
ACT12920,AST22822,2026-08-28 14:00:00,293,8,77,25,Normal
ACT12921,AST06675,2026-08-31 07:00:00,569,3,86,40,Normal
ACT12922,AST09951,2026-08-05 22:00:00,946,3,248,76,Normal
ACT12923,AST15743,2026-08-16 09:00:00,394,5,89,44,Normal
ACT12924,AST02474,2026-09-01 04:00:00,439,2,166,58,Normal
ACT12925,AST18762,2026-08-22 08:00:00,451,8,115,49,Normal
ACT12926,AST10577,2026-08-14 19:00:00,616,8,246,37,Normal
ACT12927,AST24104,2026-09-01 13:00:00,577,2,146,45,Normal
ACT12928,AST24857,2026-08-09 03:00:00,437,3,93,42,Normal
ACT12929,AST03585,2026-08-08 13:00:00,406,8,140,13,Normal
ACT12930,AST07842,2026-08-19 17:00:00,1388,6,269,102,Normal
ACT12931,AST10966,2026-09-08 17:00:00,1435,7,417,93,Normal
ACT12932,AST18242,2026-08-09 06:00:00,762,7,216,34,Normal
ACT12933,AST06985,2026-08-04 01:00:00,573,2,233,54,Normal
ACT12934,AST03050,2026-09-09 15:00:00,1048,2,334,61,Normal
ACT12935,AST13801,2026-08-19 19:00:00,526,6,83,22,Normal
ACT12936,AST24204,2026-08-09 01:00:00,1100,7,430,77,Normal
ACT12937,AST08859,2026-09-07 05:00:00,1490,6,601,135,Normal
ACT12938,AST07543,2026-08-05 22:00:00,796,4,266,71,Normal
ACT12939,AST05959,2026-09-04 16:00:00,1144,2,341,91,Normal
ACT12940,AST06119,2026-08-01 21:00:00,642,2,228,20,Normal
ACT12941,AST21276,2026-08-08 08:00:00,401,3,104,24,Normal
ACT12942,AST03467,2026-08-10 03:00:00,703,3,262,58,Normal
ACT12943,AST17194,2026-08-11 16:00:00,1235,8,339,74,Normal
ACT12944,AST05782,2026-08-31 20:00:00,482,8,180,32,Normal
ACT12945,AST00449,2026-08-21 21:00:00,404,2,94,65,Normal
ACT12946,AST01668,2026-08-27 03:00:00,788,5,122,120,Normal
ACT12947,AST17832,2026-08-26 08:00:00,1269,4,239,95,Normal
ACT12948,AST20200,2026-09-04 00:00:00,633,5,244,53,Normal
ACT12949,AST02506,2026-08-12 22:00:00,946,7,141,73,Normal
ACT12950,AST21064,2026-08-20 19:00:00,246,2,66,30,Normal
ACT12951,AST15222,2026-08-19 08:00:00,567,7,159,82,Normal
ACT12952,AST02045,2026-08-23 23:00:00,492,7,90,78,Normal
ACT12953,AST12004,2026-09-06 00:00:00,387,4,74,20,Normal
ACT12954,AST08304,2026-08-06 14:00:00,408,2,137,16,Normal
ACT12955,AST11250,2026-08-27 19:00:00,852,6,170,38,Normal
ACT12956,AST01115,2026-08-17 07:00:00,622,8,260,72,Normal
ACT12957,AST07361,2026-08-26 21:00:00,644,8,195,64,Normal
ACT12958,AST16878,2026-08-09 03:00:00,1012,8,248,150,Normal
ACT12959,AST06611,2026-08-06 16:00:00,1051,6,190,85,Normal
ACT12960,AST13710,2026-09-07 23:00:00,1098,8,175,101,Normal
ACT12961,AST24356,2026-08-01 10:00:00,822,2,231,104,Normal
ACT12962,AST20703,2026-08-28 18:00:00,1171,5,267,71,Normal
ACT12963,AST11760,2026-08-22 20:00:00,904,7,235,37,Normal
ACT12964,AST12075,2026-08-01 04:00:00,941,8,297,163,Normal
ACT12965,AST22902,2026-08-21 09:00:00,757,3,272,51,Normal
ACT12966,AST20217,2026-08-01 14:00:00,470,3,150,72,Normal
ACT12967,AST07970,2026-08-04 01:00:00,891,7,146,60,Normal
ACT12968,AST15331,2026-08-13 20:00:00,324,7,103,24,Normal
ACT12969,AST00157,2026-08-03 09:00:00,642,4,209,72,Normal
ACT12970,AST16831,2026-08-09 18:00:00,623,6,138,35,Normal
ACT12971,AST00537,2026-08-15 11:00:00,479,5,76,41,Normal
ACT12972,AST21333,2026-09-01 22:00:00,608,6,110,81,Normal
ACT12973,AST09012,2026-09-05 14:00:00,858,5,202,79,Normal
ACT12974,AST10744,2026-08-01 05:00:00,629,8,116,47,Normal
ACT12975,AST14234,2026-08-11 03:00:00,0,0,0,0,Silent
ACT12976,AST05887,2026-08-31 15:00:00,437,6,94,55,Normal
ACT12977,AST09843,2026-08-31 06:00:00,1604,7,257,252,Normal
ACT12978,AST00537,2026-09-09 23:00:00,376,5,62,22,Normal
ACT12979,AST21789,2026-08-18 22:00:00,595,2,113,46,Normal
ACT12980,AST06724,2026-09-09 20:00:00,579,2,109,26,Normal
ACT12981,AST12304,2026-09-04 08:00:00,1426,6,516,149,Normal
ACT12982,AST07521,2026-09-07 03:00:00,673,5,178,109,Normal
ACT12983,AST07815,2026-08-09 13:00:00,1191,2,526,202,Normal
ACT12984,AST00193,2026-08-03 03:00:00,1251,5,409,117,Normal
ACT12985,AST11353,2026-09-08 06:00:00,361,5,107,18,Normal
ACT12986,AST13245,2026-08-19 06:00:00,539,8,143,24,Normal
ACT12987,AST21549,2026-08-31 00:00:00,497,5,142,25,Normal
ACT12988,AST02807,2026-08-22 17:00:00,520,8,192,85,Normal
ACT12989,AST14379,2026-08-27 19:00:00,722,5,197,87,Normal
ACT12990,AST08085,2026-09-07 17:00:00,945,8,241,138,Normal
ACT12991,AST18142,2026-08-29 19:00:00,483,7,77,65,Normal
ACT12992,AST10142,2026-08-02 11:00:00,2121,6,846,133,Normal
ACT12993,AST05292,2026-08-13 03:00:00,923,8,249,44,Normal
ACT12994,AST00165,2026-08-01 22:00:00,794,4,295,110,Normal
ACT12995,AST13580,2026-08-08 17:00:00,291,6,68,20,Normal
ACT12996,AST14995,2026-08-09 17:00:00,472,6,211,70,Normal
ACT12997,AST24474,2026-09-02 12:00:00,731,2,165,31,Normal
ACT12998,AST09398,2026-08-01 19:00:00,749,8,158,115,Normal
ACT12999,AST06350,2026-08-22 06:00:00,340,8,78,43,Normal
ACT13000,AST07304,2026-08-16 02:00:00,714,3,277,60,Normal
ACT13001,AST24492,2026-08-29 03:00:00,634,7,249,82,Normal
ACT13002,AST16530,2026-08-18 15:00:00,438,5,68,60,Normal
ACT13003,AST15664,2026-08-25 14:00:00,621,3,147,50,Normal
ACT13004,AST00295,2026-08-05 09:00:00,511,7,131,89,Normal
ACT13005,AST09885,2026-08-23 11:00:00,451,6,97,49,Normal
ACT13006,AST18821,2026-08-12 09:00:00,807,7,158,127,Normal
ACT13007,AST12984,2026-09-02 00:00:00,861,2,162,100,Normal
ACT13008,AST12739,2026-08-04 13:00:00,306,6,63,48,Normal
ACT13009,AST03496,2026-08-19 05:00:00,593,8,116,89,Normal
ACT13010,AST15608,2026-08-01 13:00:00,1401,8,556,153,Normal
ACT13011,AST18988,2026-09-06 11:00:00,492,4,187,57,Normal
ACT13012,AST23571,2026-08-13 15:00:00,790,2,167,118,Normal
ACT13013,AST07385,2026-08-17 11:00:00,544,6,162,96,Normal
ACT13014,AST18451,2026-08-15 13:00:00,589,3,263,80,Normal
ACT13015,AST12109,2026-08-18 05:00:00,358,6,105,43,Normal
ACT13016,AST14763,2026-08-03 03:00:00,315,5,118,38,Normal
ACT13017,AST16705,2026-08-06 19:00:00,905,3,351,102,Normal
ACT13018,AST07981,2026-08-07 11:00:00,1020,4,187,135,Normal
ACT13019,AST04060,2026-08-30 06:00:00,999,8,406,119,Normal
ACT13020,AST02559,2026-09-05 18:00:00,651,4,280,86,Normal
ACT13021,AST16877,2026-09-07 15:00:00,547,6,242,35,Normal
ACT13022,AST21284,2026-08-31 10:00:00,609,5,96,72,Normal
ACT13023,AST23455,2026-08-22 15:00:00,791,4,126,31,Normal
ACT13024,AST07365,2026-09-04 17:00:00,1078,5,439,104,Normal
ACT13025,AST09201,2026-09-02 20:00:00,533,7,216,23,Normal
ACT13026,AST23765,2026-08-09 16:00:00,1050,3,425,140,Normal
ACT13027,AST13994,2026-08-01 00:00:00,642,3,263,59,Normal
ACT13028,AST07289,2026-08-24 16:00:00,1070,2,248,159,Normal
ACT13029,AST10819,2026-08-23 18:00:00,471,3,196,63,Normal
ACT13030,AST02956,2026-08-19 16:00:00,546,4,145,17,Normal
ACT13031,AST17192,2026-08-17 14:00:00,762,2,261,105,Normal
ACT13032,AST10922,2026-08-18 09:00:00,571,5,170,67,Normal
ACT13033,AST20917,2026-08-21 17:00:00,396,6,125,37,Normal
ACT13034,AST20068,2026-09-02 08:00:00,462,5,107,60,Normal
ACT13035,AST08491,2026-08-04 10:00:00,702,5,134,34,Normal
ACT13036,AST09060,2026-08-15 18:00:00,403,4,179,18,Normal
ACT13037,AST15530,2026-09-05 03:00:00,225,8,93,14,Normal
ACT13038,AST21372,2026-08-10 18:00:00,708,2,147,50,Normal
ACT13039,AST24099,2026-08-09 13:00:00,1073,7,219,146,Normal
ACT13040,AST10461,2026-08-14 12:00:00,513,2,111,89,Normal
ACT13041,AST18734,2026-08-29 12:00:00,612,2,199,37,Normal
ACT13042,AST10805,2026-08-31 00:00:00,566,7,237,21,Normal
ACT13043,AST22201,2026-08-15 07:00:00,424,7,177,68,Normal
ACT13044,AST13860,2026-08-04 03:00:00,300,5,61,30,Normal
ACT13045,AST01617,2026-08-04 09:00:00,2110,8,415,71,Normal
ACT13046,AST18085,2026-09-06 10:00:00,489,2,204,60,Normal
ACT13047,AST17682,2026-08-22 23:00:00,799,8,209,68,Normal
ACT13048,AST17606,2026-08-22 12:00:00,993,2,210,162,Normal
ACT13049,AST24094,2026-08-08 03:00:00,751,8,164,132,Normal
ACT13050,AST18680,2026-08-08 21:00:00,645,4,122,104,Normal
ACT13051,AST04419,2026-08-18 05:00:00,836,6,132,108,Normal
ACT13052,AST11553,2026-09-09 12:00:00,543,2,196,83,Normal
ACT13053,AST10362,2026-08-15 20:00:00,562,6,169,34,Normal
ACT13054,AST20458,2026-09-02 00:00:00,722,3,265,66,Normal
ACT13055,AST03783,2026-08-12 17:00:00,460,4,70,26,Normal
ACT13056,AST05054,2026-09-05 18:00:00,393,6,155,51,Normal
ACT13057,AST16165,2026-08-20 21:00:00,557,2,167,71,Normal
ACT13058,AST15811,2026-09-01 21:00:00,722,4,176,93,Normal
ACT13059,AST21189,2026-09-06 14:00:00,536,5,169,16,Normal
ACT13060,AST00014,2026-08-30 06:00:00,454,2,70,71,Normal
ACT13061,AST18261,2026-08-09 06:00:00,701,2,192,77,Normal
ACT13062,AST23722,2026-08-29 14:00:00,800,2,250,24,Normal
ACT13063,AST18930,2026-08-15 02:00:00,629,7,228,95,Normal
ACT13064,AST02564,2026-08-25 16:00:00,534,7,171,51,Normal
ACT13065,AST20929,2026-09-03 19:00:00,965,4,315,138,Normal
ACT13066,AST14308,2026-09-03 18:00:00,1084,2,356,34,Normal
ACT13067,AST23310,2026-08-07 20:00:00,507,4,197,27,Normal
ACT13068,AST08781,2026-08-02 08:00:00,991,2,187,98,Normal
ACT13069,AST13840,2026-08-12 12:00:00,216,3,47,27,Normal
ACT13070,AST20070,2026-08-16 10:00:00,436,2,118,64,Normal
ACT13071,AST09206,2026-08-31 17:00:00,744,3,326,53,Normal
ACT13072,AST14537,2026-08-20 18:00:00,271,8,82,19,Normal
ACT13073,AST07076,2026-09-06 13:00:00,428,7,92,55,Normal
ACT13074,AST16070,2026-08-11 22:00:00,1790,3,793,270,Normal
ACT13075,AST13183,2026-09-01 11:00:00,793,4,282,129,Normal
ACT13076,AST24031,2026-08-24 09:00:00,659,7,112,97,Normal
ACT13077,AST04716,2026-09-01 23:00:00,646,6,199,29,Normal
ACT13078,AST13453,2026-08-15 20:00:00,569,4,206,39,Normal
ACT13079,AST20687,2026-09-03 11:00:00,1051,5,330,75,Normal
ACT13080,AST07201,2026-08-02 23:00:00,677,2,153,66,Normal
ACT13081,AST20913,2026-09-06 12:00:00,1052,6,313,65,Normal
ACT13082,AST10108,2026-08-28 15:00:00,671,4,149,90,Normal
ACT13083,AST13247,2026-08-14 15:00:00,716,3,168,39,Normal
ACT13084,AST00112,2026-08-31 13:00:00,729,8,275,123,Normal
ACT13085,AST06153,2026-09-03 20:00:00,328,3,79,57,Normal
ACT13086,AST19921,2026-08-19 10:00:00,981,7,259,174,Normal
ACT13087,AST10180,2026-08-29 09:00:00,429,4,157,60,Normal
ACT13088,AST07288,2026-09-09 16:00:00,1747,6,307,201,Normal
ACT13089,AST08939,2026-09-06 16:00:00,737,5,314,122,Normal
ACT13090,AST24479,2026-08-07 15:00:00,413,2,155,24,Normal
ACT13091,AST09414,2026-08-17 09:00:00,723,7,119,22,Normal
ACT13092,AST15472,2026-08-25 00:00:00,482,7,100,33,Normal
ACT13093,AST12447,2026-09-01 18:00:00,895,3,327,72,Normal
ACT13094,AST21143,2026-08-15 21:00:00,634,2,252,79,Normal
ACT13095,AST13368,2026-09-08 21:00:00,758,5,230,111,Normal
ACT13096,AST24444,2026-08-09 11:00:00,577,6,96,52,Normal
ACT13097,AST15805,2026-08-27 10:00:00,909,3,397,46,Normal
ACT13098,AST08264,2026-08-29 23:00:00,307,3,136,42,Normal
ACT13099,AST05713,2026-08-24 08:00:00,660,2,292,82,Normal
ACT13100,AST09748,2026-09-05 09:00:00,515,7,108,49,Normal
ACT13101,AST18838,2026-08-19 02:00:00,408,3,104,70,Normal
ACT13102,AST18209,2026-08-09 16:00:00,821,4,163,51,Normal
ACT13103,AST10818,2026-09-06 05:00:00,1680,3,595,214,Normal
ACT13104,AST12200,2026-08-01 03:00:00,746,7,198,81,Normal
ACT13105,AST22457,2026-08-15 22:00:00,712,8,250,66,Normal
ACT13106,AST12431,2026-09-08 18:00:00,584,3,188,51,Normal
ACT13107,AST19812,2026-08-18 20:00:00,728,6,224,121,Normal
ACT13108,AST04711,2026-08-30 02:00:00,340,8,62,39,Normal
ACT13109,AST00041,2026-08-17 14:00:00,545,7,145,54,Normal
ACT13110,AST03919,2026-08-08 06:00:00,819,2,136,48,Normal
