incident_id,external_id,organization_id,title,severity,status,description,created_at,resolved_at
INC09979,INC-SOC-109979,ORG00657,Credential Attack,High,Resolved,Security control deviation detected.,2026-08-17 07:08:00,2026-08-19 20:08:00
INC09980,INC-SOC-109980,ORG00071,Credential Attack,High,Closed,Security control deviation detected.,2026-09-07 13:38:00,2026-09-09 21:38:00
INC09981,INC-SOC-109981,ORG00838,Suspicious Network Activity,Medium,Resolved,Multiple suspicious events correlated.,2026-08-01 14:35:00,2026-08-03 07:35:00
INC09982,INC-SOC-109982,ORG00166,Suspicious Network Activity,Low,Resolved,Security control deviation detected.,2026-09-07 10:23:00,2026-09-09 22:23:00
INC09983,INC-SOC-109983,ORG00784,Data Exfiltration,High,Resolved,Security control deviation detected.,2026-08-14 05:21:00,2026-08-15 07:21:00
INC09984,INC-SOC-109984,ORG00305,Credential Attack,Low,Resolved,Security control deviation detected.,2026-08-28 15:27:00,2026-08-31 12:27:00
INC09985,INC-SOC-109985,ORG00952,Data Exfiltration,High,Resolved,Malicious activity detected across telemetry.,2026-08-04 02:44:00,2026-08-04 11:44:00
INC09986,INC-SOC-109986,ORG00916,Suspicious Network Activity,High,Closed,Security control deviation detected.,2026-08-29 04:21:00,2026-08-31 21:21:00
INC09987,INC-SOC-109987,ORG00956,Privilege Escalation,Medium,Resolved,Potential compromise identified.,2026-08-09 03:12:00,2026-08-10 11:12:00
INC09988,INC-SOC-109988,ORG00564,Suspicious Network Activity,Low,Resolved,Security control deviation detected.,2026-08-22 07:05:00,2026-08-22 23:05:00
INC09989,INC-SOC-109989,ORG00810,Privilege Escalation,Critical,Closed,Potential compromise identified.,2026-08-02 22:11:00,2026-08-03 14:11:00
INC09990,INC-SOC-109990,ORG00659,Privilege Escalation,Low,Resolved,Security control deviation detected.,2026-08-23 14:58:00,2026-08-24 14:58:00
INC09991,INC-SOC-109991,ORG00513,Phishing Campaign,Medium,Resolved,Multiple suspicious events correlated.,2026-08-19 16:25:00,2026-08-21 06:25:00
INC09992,INC-SOC-109992,ORG00750,Credential Attack,High,Closed,Malicious activity detected across telemetry.,2026-08-16 06:45:00,2026-08-17 13:45:00
INC09993,INC-SOC-109993,ORG00662,Credential Attack,Medium,Resolved,Potential compromise identified.,2026-08-22 04:13:00,2026-08-23 07:13:00
INC09994,INC-SOC-109994,ORG00988,Data Exfiltration,Low,Resolved,Potential compromise identified.,2026-08-29 16:59:00,2026-08-31 12:59:00
INC09995,INC-SOC-109995,ORG00511,Data Exfiltration,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-26 07:31:00,2026-08-27 17:31:00
INC09996,INC-SOC-109996,ORG00615,Malware Infection,High,Resolved,Potential compromise identified.,2026-08-13 18:22:00,2026-08-15 21:22:00
INC09997,INC-SOC-109997,ORG00723,Privilege Escalation,Critical,Resolved,Security control deviation detected.,2026-08-02 18:09:00,2026-08-04 01:09:00
INC09998,INC-SOC-109998,ORG00070,Suspicious Network Activity,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-28 11:16:00,2026-08-31 05:16:00
INC09999,INC-SOC-109999,ORG00061,Privilege Escalation,Medium,Resolved,Potential compromise identified.,2026-08-24 04:29:00,2026-08-26 22:29:00
INC10000,INC-SOC-110000,ORG00257,Privilege Escalation,Low,Closed,Multiple suspicious events correlated.,2026-08-05 00:37:00,2026-08-06 05:37:00
INC10001,INC-SOC-110001,ORG00409,Phishing Campaign,Medium,Resolved,Security control deviation detected.,2026-08-06 20:07:00,2026-08-08 19:07:00
INC10002,INC-SOC-110002,ORG00933,Privilege Escalation,High,Resolved,Security control deviation detected.,2026-08-29 00:06:00,2026-08-30 16:06:00
INC10003,INC-SOC-110003,ORG00283,Suspicious Network Activity,High,Investigating,Multiple suspicious events correlated.,2026-08-05 23:06:00,
INC10004,INC-SOC-110004,ORG00506,Suspicious Network Activity,Low,Closed,Potential compromise identified.,2026-08-24 19:56:00,2026-08-26 23:56:00
INC10005,INC-SOC-110005,ORG00828,Suspicious Network Activity,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-28 15:36:00,2026-08-29 10:36:00
INC10006,INC-SOC-110006,ORG00982,Suspicious Network Activity,Medium,Resolved,Multiple suspicious events correlated.,2026-08-02 21:55:00,2026-08-04 17:55:00
INC10007,INC-SOC-110007,ORG00440,Data Exfiltration,High,Resolved,Security control deviation detected.,2026-08-17 19:28:00,2026-08-19 14:28:00
INC10008,INC-SOC-110008,ORG00606,Data Exfiltration,Medium,Closed,Malicious activity detected across telemetry.,2026-09-09 13:42:00,2026-09-11 12:42:00
INC10009,INC-SOC-110009,ORG00866,Suspicious Network Activity,Medium,Investigating,Security control deviation detected.,2026-08-27 21:55:00,
INC10010,INC-SOC-110010,ORG00560,Data Exfiltration,Low,Closed,Security control deviation detected.,2026-08-26 23:06:00,2026-08-28 14:06:00
INC10011,INC-SOC-110011,ORG00530,Suspicious Network Activity,Medium,Investigating,Malicious activity detected across telemetry.,2026-08-13 21:32:00,
INC10012,INC-SOC-110012,ORG00189,Data Exfiltration,High,Resolved,Potential compromise identified.,2026-09-01 22:59:00,2026-09-03 22:59:00
INC10013,INC-SOC-110013,ORG00793,Phishing Campaign,High,Investigating,Potential compromise identified.,2026-08-18 07:57:00,
INC10014,INC-SOC-110014,ORG00201,Privilege Escalation,Medium,Resolved,Security control deviation detected.,2026-08-25 15:29:00,2026-08-26 07:29:00
INC10015,INC-SOC-110015,ORG00031,Malware Infection,Low,Resolved,Multiple suspicious events correlated.,2026-08-24 02:38:00,2026-08-27 01:38:00
INC10016,INC-SOC-110016,ORG00137,Malware Infection,Low,Resolved,Potential compromise identified.,2026-08-10 02:45:00,2026-08-10 17:45:00
INC10017,INC-SOC-110017,ORG00982,Credential Attack,Medium,Resolved,Security control deviation detected.,2026-08-04 02:23:00,2026-08-04 07:23:00
INC10018,INC-SOC-110018,ORG00174,Data Exfiltration,Medium,Resolved,Multiple suspicious events correlated.,2026-08-23 16:10:00,2026-08-24 02:10:00
INC10019,INC-SOC-110019,ORG00547,Credential Attack,Critical,Closed,Security control deviation detected.,2026-08-03 05:59:00,2026-08-03 23:59:00
INC10020,INC-SOC-110020,ORG00877,Malware Infection,Critical,Closed,Malicious activity detected across telemetry.,2026-08-13 20:57:00,2026-08-15 03:57:00
INC10021,INC-SOC-110021,ORG00875,Privilege Escalation,Low,Resolved,Multiple suspicious events correlated.,2026-08-20 04:54:00,2026-08-22 07:54:00
INC10022,INC-SOC-110022,ORG00314,Phishing Campaign,High,Resolved,Malicious activity detected across telemetry.,2026-08-31 01:04:00,2026-08-31 11:04:00
INC10023,INC-SOC-110023,ORG00506,Malware Infection,Medium,Closed,Multiple suspicious events correlated.,2026-08-04 05:48:00,2026-08-06 10:48:00
INC10024,INC-SOC-110024,ORG00008,Credential Attack,Medium,Open,Security control deviation detected.,2026-08-02 21:59:00,
INC10025,INC-SOC-110025,ORG00634,Data Exfiltration,Low,Resolved,Potential compromise identified.,2026-08-20 03:07:00,2026-08-20 16:07:00
INC10026,INC-SOC-110026,ORG00283,Malware Infection,Low,Open,Security control deviation detected.,2026-08-24 11:51:00,
INC10027,INC-SOC-110027,ORG00224,Suspicious Network Activity,Low,Resolved,Malicious activity detected across telemetry.,2026-08-10 09:49:00,2026-08-11 17:49:00
INC10028,INC-SOC-110028,ORG00748,Privilege Escalation,Critical,Resolved,Security control deviation detected.,2026-08-27 13:08:00,2026-08-28 09:08:00
INC10029,INC-SOC-110029,ORG00380,Malware Infection,Medium,Resolved,Multiple suspicious events correlated.,2026-08-27 12:59:00,2026-08-29 04:59:00
INC10030,INC-SOC-110030,ORG00512,Phishing Campaign,Critical,Investigating,Multiple suspicious events correlated.,2026-08-12 13:20:00,
INC10031,INC-SOC-110031,ORG00016,Malware Infection,Low,Closed,Security control deviation detected.,2026-08-26 09:14:00,2026-08-27 14:14:00
INC10032,INC-SOC-110032,ORG00744,Credential Attack,Critical,Closed,Security control deviation detected.,2026-08-18 01:53:00,2026-08-19 07:53:00
INC10033,INC-SOC-110033,ORG00726,Phishing Campaign,Low,Resolved,Malicious activity detected across telemetry.,2026-09-08 19:54:00,2026-09-11 07:54:00
INC10034,INC-SOC-110034,ORG00481,Malware Infection,High,Resolved,Potential compromise identified.,2026-08-24 14:42:00,2026-08-26 00:42:00
INC10035,INC-SOC-110035,ORG00427,Credential Attack,Critical,Closed,Multiple suspicious events correlated.,2026-08-21 08:20:00,2026-08-23 09:20:00
INC10036,INC-SOC-110036,ORG00390,Privilege Escalation,Low,Resolved,Potential compromise identified.,2026-09-03 02:29:00,2026-09-03 15:29:00
INC10037,INC-SOC-110037,ORG00309,Malware Infection,Low,Closed,Multiple suspicious events correlated.,2026-08-28 12:43:00,2026-08-31 10:43:00
INC10038,INC-SOC-110038,ORG00389,Data Exfiltration,Critical,Closed,Potential compromise identified.,2026-08-28 03:06:00,2026-08-29 04:06:00
INC10039,INC-SOC-110039,ORG00580,Data Exfiltration,Medium,Resolved,Security control deviation detected.,2026-08-28 17:26:00,2026-08-30 05:26:00
INC10040,INC-SOC-110040,ORG00221,Phishing Campaign,Critical,Closed,Multiple suspicious events correlated.,2026-08-27 04:50:00,2026-08-29 20:50:00
INC10041,INC-SOC-110041,ORG00454,Phishing Campaign,Critical,Closed,Multiple suspicious events correlated.,2026-08-31 10:26:00,2026-09-01 05:26:00
INC10042,INC-SOC-110042,ORG00571,Malware Infection,Critical,Open,Multiple suspicious events correlated.,2026-08-21 18:54:00,
INC10043,INC-SOC-110043,ORG00896,Suspicious Network Activity,Low,Resolved,Potential compromise identified.,2026-08-12 22:08:00,2026-08-13 19:08:00
INC10044,INC-SOC-110044,ORG00965,Suspicious Network Activity,Low,Open,Potential compromise identified.,2026-08-08 05:13:00,
INC10045,INC-SOC-110045,ORG00949,Data Exfiltration,Critical,Closed,Multiple suspicious events correlated.,2026-08-30 14:41:00,2026-08-31 08:41:00
INC10046,INC-SOC-110046,ORG00122,Malware Infection,High,Investigating,Potential compromise identified.,2026-08-31 21:42:00,
INC10047,INC-SOC-110047,ORG00510,Privilege Escalation,Low,Investigating,Potential compromise identified.,2026-09-08 12:23:00,
INC10048,INC-SOC-110048,ORG00539,Phishing Campaign,High,Resolved,Security control deviation detected.,2026-08-15 11:42:00,2026-08-16 10:42:00
INC10049,INC-SOC-110049,ORG00769,Malware Infection,Low,Closed,Potential compromise identified.,2026-08-14 16:56:00,2026-08-16 13:56:00
INC10050,INC-SOC-110050,ORG00478,Phishing Campaign,High,Resolved,Security control deviation detected.,2026-08-09 16:20:00,2026-08-10 14:20:00
INC10051,INC-SOC-110051,ORG00411,Credential Attack,Low,Resolved,Potential compromise identified.,2026-08-08 05:55:00,2026-08-08 07:55:00
INC10052,INC-SOC-110052,ORG00836,Credential Attack,High,Resolved,Potential compromise identified.,2026-09-07 22:19:00,2026-09-08 15:19:00
INC10053,INC-SOC-110053,ORG00759,Malware Infection,Medium,Resolved,Security control deviation detected.,2026-08-10 10:54:00,2026-08-13 10:54:00
INC10054,INC-SOC-110054,ORG00473,Credential Attack,Low,Closed,Security control deviation detected.,2026-08-22 13:43:00,2026-08-23 15:43:00
INC10055,INC-SOC-110055,ORG00307,Privilege Escalation,Low,Closed,Malicious activity detected across telemetry.,2026-08-31 17:38:00,2026-09-01 21:38:00
INC10056,INC-SOC-110056,ORG00812,Privilege Escalation,High,Resolved,Malicious activity detected across telemetry.,2026-08-08 07:06:00,2026-08-09 20:06:00
INC10057,INC-SOC-110057,ORG00281,Credential Attack,Medium,Resolved,Multiple suspicious events correlated.,2026-08-03 18:42:00,2026-08-06 08:42:00
INC10058,INC-SOC-110058,ORG00611,Data Exfiltration,Critical,Investigating,Security control deviation detected.,2026-08-22 04:25:00,
INC10059,INC-SOC-110059,ORG00015,Data Exfiltration,Critical,Open,Potential compromise identified.,2026-08-20 17:54:00,
INC10060,INC-SOC-110060,ORG00517,Privilege Escalation,High,Resolved,Multiple suspicious events correlated.,2026-08-03 05:28:00,2026-08-06 02:28:00
INC10061,INC-SOC-110061,ORG00106,Credential Attack,High,Resolved,Malicious activity detected across telemetry.,2026-08-18 20:04:00,2026-08-20 14:04:00
INC10062,INC-SOC-110062,ORG00472,Privilege Escalation,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-09 03:36:00,2026-08-11 20:36:00
INC10063,INC-SOC-110063,ORG00022,Suspicious Network Activity,Medium,Closed,Malicious activity detected across telemetry.,2026-08-31 10:27:00,2026-08-31 17:27:00
INC10064,INC-SOC-110064,ORG00760,Privilege Escalation,Medium,Closed,Potential compromise identified.,2026-08-16 22:56:00,2026-08-18 01:56:00
INC10065,INC-SOC-110065,ORG00703,Credential Attack,High,Closed,Multiple suspicious events correlated.,2026-08-15 23:35:00,2026-08-17 18:35:00
INC10066,INC-SOC-110066,ORG00281,Privilege Escalation,High,Investigating,Malicious activity detected across telemetry.,2026-08-11 03:56:00,
INC10067,INC-SOC-110067,ORG00970,Malware Infection,Critical,Closed,Potential compromise identified.,2026-08-07 10:58:00,2026-08-09 11:58:00
INC10068,INC-SOC-110068,ORG00043,Privilege Escalation,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-25 01:12:00,2026-08-25 16:12:00
INC10069,INC-SOC-110069,ORG00706,Malware Infection,Low,Resolved,Multiple suspicious events correlated.,2026-09-01 11:35:00,2026-09-02 09:35:00
INC10070,INC-SOC-110070,ORG00305,Suspicious Network Activity,Low,Resolved,Security control deviation detected.,2026-09-06 19:56:00,2026-09-07 15:56:00
INC10071,INC-SOC-110071,ORG00964,Suspicious Network Activity,Medium,Resolved,Potential compromise identified.,2026-08-26 02:37:00,2026-08-27 09:37:00
INC10072,INC-SOC-110072,ORG00515,Privilege Escalation,Low,Resolved,Malicious activity detected across telemetry.,2026-08-25 21:48:00,2026-08-26 22:48:00
INC10073,INC-SOC-110073,ORG00946,Credential Attack,Medium,Closed,Malicious activity detected across telemetry.,2026-08-11 16:02:00,2026-08-14 12:02:00
INC10074,INC-SOC-110074,ORG00376,Data Exfiltration,Low,Resolved,Security control deviation detected.,2026-09-09 12:20:00,2026-09-11 03:20:00
INC10075,INC-SOC-110075,ORG00928,Phishing Campaign,High,Resolved,Security control deviation detected.,2026-08-22 10:04:00,2026-08-23 19:04:00
INC10076,INC-SOC-110076,ORG00495,Suspicious Network Activity,Medium,Resolved,Potential compromise identified.,2026-08-27 00:40:00,2026-08-28 03:40:00
INC10077,INC-SOC-110077,ORG00008,Suspicious Network Activity,High,Resolved,Malicious activity detected across telemetry.,2026-08-16 16:29:00,2026-08-17 09:29:00
INC10078,INC-SOC-110078,ORG00508,Phishing Campaign,High,Investigating,Malicious activity detected across telemetry.,2026-08-05 17:14:00,
INC10079,INC-SOC-110079,ORG00090,Privilege Escalation,High,Closed,Potential compromise identified.,2026-08-02 05:40:00,2026-08-03 20:40:00
INC10080,INC-SOC-110080,ORG00862,Data Exfiltration,Low,Resolved,Potential compromise identified.,2026-08-01 02:07:00,2026-08-01 21:07:00
INC10081,INC-SOC-110081,ORG00741,Privilege Escalation,Low,Resolved,Multiple suspicious events correlated.,2026-08-14 23:20:00,2026-08-17 03:20:00
INC10082,INC-SOC-110082,ORG00897,Malware Infection,Medium,Investigating,Potential compromise identified.,2026-08-30 04:14:00,
INC10083,INC-SOC-110083,ORG00616,Data Exfiltration,High,Resolved,Malicious activity detected across telemetry.,2026-08-26 08:54:00,2026-08-28 09:54:00
INC10084,INC-SOC-110084,ORG00687,Malware Infection,Critical,Resolved,Potential compromise identified.,2026-08-02 08:08:00,2026-08-03 01:08:00
INC10085,INC-SOC-110085,ORG00906,Privilege Escalation,Low,Resolved,Potential compromise identified.,2026-08-12 15:37:00,2026-08-15 06:37:00
INC10086,INC-SOC-110086,ORG00991,Privilege Escalation,Low,Resolved,Multiple suspicious events correlated.,2026-08-08 03:01:00,2026-08-08 18:01:00
INC10087,INC-SOC-110087,ORG00333,Credential Attack,High,Closed,Security control deviation detected.,2026-08-26 13:38:00,2026-08-28 22:38:00
INC10088,INC-SOC-110088,ORG00875,Data Exfiltration,High,Closed,Multiple suspicious events correlated.,2026-09-03 13:10:00,2026-09-04 16:10:00
INC10089,INC-SOC-110089,ORG00659,Phishing Campaign,Medium,Resolved,Potential compromise identified.,2026-08-05 19:30:00,2026-08-08 08:30:00
INC10090,INC-SOC-110090,ORG00581,Suspicious Network Activity,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-08 03:15:00,2026-08-09 11:15:00
INC10091,INC-SOC-110091,ORG00942,Privilege Escalation,Medium,Closed,Security control deviation detected.,2026-08-04 00:29:00,2026-08-04 19:29:00
INC10092,INC-SOC-110092,ORG00699,Phishing Campaign,High,Open,Malicious activity detected across telemetry.,2026-08-01 16:55:00,
INC10093,INC-SOC-110093,ORG00371,Suspicious Network Activity,Low,Resolved,Multiple suspicious events correlated.,2026-08-17 10:19:00,2026-08-20 06:19:00
INC10094,INC-SOC-110094,ORG00869,Privilege Escalation,High,Resolved,Multiple suspicious events correlated.,2026-08-25 07:33:00,2026-08-28 00:33:00
INC10095,INC-SOC-110095,ORG00686,Phishing Campaign,Low,Resolved,Security control deviation detected.,2026-08-05 00:05:00,2026-08-05 15:05:00
INC10096,INC-SOC-110096,ORG00242,Suspicious Network Activity,Critical,Closed,Malicious activity detected across telemetry.,2026-08-26 16:33:00,2026-08-27 08:33:00
INC10097,INC-SOC-110097,ORG00515,Credential Attack,High,Resolved,Potential compromise identified.,2026-08-17 04:59:00,2026-08-17 10:59:00
INC10098,INC-SOC-110098,ORG00368,Suspicious Network Activity,Critical,Investigating,Malicious activity detected across telemetry.,2026-08-19 08:13:00,
INC10099,INC-SOC-110099,ORG00776,Malware Infection,High,Resolved,Security control deviation detected.,2026-08-25 02:54:00,2026-08-25 18:54:00
INC10100,INC-SOC-110100,ORG00382,Malware Infection,Critical,Closed,Security control deviation detected.,2026-08-28 03:56:00,2026-08-30 06:56:00
INC10101,INC-SOC-110101,ORG00221,Suspicious Network Activity,High,Investigating,Potential compromise identified.,2026-08-01 22:17:00,
INC10102,INC-SOC-110102,ORG00650,Malware Infection,Low,Resolved,Malicious activity detected across telemetry.,2026-08-15 05:17:00,2026-08-17 04:17:00
